시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 구로구 개봉동,361-1,361,1,개봉프라자,112.9,201902,21~28,"30,000",5,1993,개봉로3길
서울특별시 구로구 개봉동,270-80,270,80,거성,47.52,201902,11~20,"15,600",2,1988,개봉로15길
서울특별시 구로구 개봉동,Dec-70,70,12,동도센트리움(70-12),116.276,201902,11~20,"40,000",10,2002,고척로22길
서울특별시 구로구 개봉동,333-6,333,6,비젼,65.73,201902,11~20,"18,100",4,2000,개봉로17마길
서울특별시 구로구 개봉동,470,470,0,삼환,59.4,201902,1~10,"38,500",8,1995,남부순환로95길
서울특별시 구로구 개봉동,170-30,170,30,신개봉삼환,84.99,201902,21~28,"45,400",10,2001,경인로38길
서울특별시 구로구 개봉동,488,488,0,영화 아이닉스,65.71,201902,21~28,"41,900",23,2005,개봉로1길
서울특별시 구로구 개봉동,476,476,0,한마을,123.46,201902,21~28,"67,000",15,1999,경인로
서울특별시 구로구 개봉동,476,476,0,한마을,123.46,201902,21~28,"68,000",22,1999,경인로
서울특별시 구로구 개봉동,478,478,0,한진,84.96,201902,1~10,"52,000",19,2000,개봉로3길
서울특별시 구로구 개봉동,478,478,0,한진,59.95,201902,11~20,"41,400",18,2000,개봉로3길
서울특별시 구로구 고척동,343,343,0,고척월드메르디앙,84.93,201902,21~28,"51,000",8,2011,중앙로8길
서울특별시 구로구 고척동,296,296,0,대우,114.95,201902,21~28,"47,000",1,1999,고척로52길
서울특별시 구로구 고척동,Sep-57,57,9,산업인,48.04,201902,21~28,"18,000",3,1976,경인로47다길
서울특별시 구로구 고척동,320,320,0,센츄리,84.56,201902,1~10,"43,800",4,1994,중앙로12길
서울특별시 구로구 고척동,337,337,0,한일유앤아이,84.98,201902,11~20,"43,400",8,2005,중앙로15길
서울특별시 구로구 구로동,770-52,770,52,(770-52),38.92,201902,21~28,"12,750",2,1996,구로동로22길
서울특별시 구로구 구로동,771-30,771,30,(771-30),30.48,201902,11~20,"10,500",3,1996,구로동로18길
서울특별시 구로구 구로동,777-3,777,3,(777-3)두암호은리버빌,54.02,201902,11~20,"22,300",2,2002,디지털로27라길
서울특별시 구로구 구로동,797-19,797,19,(797-19),35.58,201902,21~28,"9,000",1,1995,디지털로27라길
서울특별시 구로구 구로동,807-26,807,26,(807-26),70.16,201902,21~28,"19,500",5,1996,구로동로12길
서울특별시 구로구 구로동,801-9,801,9,801-9,42.78,201902,11~20,"13,800",2,1997,도림로
서울특별시 구로구 구로동,317-8,317,8,골드마인(가동),71.94,201902,21~28,"31,300",1,2004,가마산로20다길
서울특별시 구로구 구로동,1265,1265,0,구로두산,44.64,201902,11~20,"31,000",12,1998,도림로
서울특별시 구로구 구로동,806-9,806,9,구로아트빌라3동,59.94,201901,21~31,"19,000",3,1997,도림로3길
서울특별시 구로구 구로동,1287,1287,0,구로지웰,59.651,201902,11~20,"39,700",4,2011,구로동로28길
서울특별시 구로구 구로동,1259,1259,0,구일우성,84.49,201902,11~20,"46,000",5,1998,구일로2길
서울특별시 구로구 구로동,1273,1273,0,대림아르빌,84.76,201902,11~20,"50,500",13,2003,도림천로12길
서울특별시 구로구 구로동,1273,1273,0,대림아르빌,84.76,201902,11~20,"49,500",3,2003,도림천로12길
서울특별시 구로구 구로동,107-1,107,1,대림역대성스카이렉스,73.2,201902,21~28,"44,500",16,2006,공원로
서울특별시 구로구 구로동,1257,1257,0,럭키,71.4,201902,21~28,"45,500",10,1992,도림로
서울특별시 구로구 구로동,1263,1263,0,롯데,59.96,201902,1~10,"52,000",20,1999,새말로
서울특별시 구로구 구로동,104-8,104,8,비즈트위트 레드,20.84,201902,1~10,"18,300",6,2016,가마산로
서울특별시 구로구 구로동,256-1,256,1,삼성래미안,109.651,201902,11~20,"77,000",10,2004,디지털로31길
서울특별시 구로구 구로동,108-2,108,2,새솔금호,84.89,201902,1~10,"43,000",9,1996,공원로
서울특별시 구로구 구로동,108-2,108,2,새솔금호,84.89,201902,1~10,"46,000",21,1996,공원로
서울특별시 구로구 구로동,108-2,108,2,새솔금호,59.9,201902,21~28,"35,000",9,1996,공원로
서울특별시 구로구 구로동,145-23,145,23,성락,57.33,201902,11~20,"30,000",7,1988,도림로20길
서울특별시 구로구 구로동,1275,1275,0,성삼하이츠,58.58,201901,21~31,"34,500",5,2004,구로중앙로18길
서울특별시 구로구 구로동,104-9,104,9,성호메이플라워멤버스빌,31.76,201902,1~10,"16,000",13,2002,가마산로
서울특별시 구로구 구로동,104-9,104,9,성호메이플라워멤버스빌,41.4,201902,1~10,"19,000",9,2002,가마산로
서울특별시 구로구 구로동,Jan-43,43,1,신도림로제리움,16.92,201902,11~20,"13,900",16,2012,공원로8길
서울특별시 구로구 구로동,1267,1267,0,신도림태영타운,84.87,201902,11~20,"71,900",5,2000,새말로
서울특별시 구로구 구로동,108-4,108,4,아스타빌,67.97,201902,21~28,"32,100",8,2004,가마산로27길
서울특별시 구로구 구로동,1279,1279,0,우민늘푸른,84.702,201902,11~20,"49,800",2,2004,도림로20길
서울특별시 구로구 구로동,110-9,110,9,우원그린빌,84.206,201902,1~10,"33,800",2,2001,구로중앙로28다길
서울특별시 구로구 구로동,685-223,685,223,주공2,32.39,201901,21~31,"35,000",1,1987,구일로4길
서울특별시 구로구 구로동,642-9,642,9,한신,35.277,201901,21~31,"27,000",3,1988,구일로8길
서울특별시 구로구 구로동,685-70,685,70,현대연예인,54.86,201902,11~20,"39,500",8,1989,구일로4길
서울특별시 구로구 구로동,108,108,0,현대파크빌,138.358,201902,11~20,"42,000",20,1999,공원로
서울특별시 구로구 궁동,236-4,236,4,뉴파인,71.43,201902,11~20,"29,800",6,2007,오리로21길
서울특별시 구로구 궁동,143,143,0,다청림102동(143-0),84.09,201902,21~28,"34,500",2,2012,오리로22나길
서울특별시 구로구 신도림동,642,642,0,대림2,134.99,201902,1~10,"87,000",23,2001,신도림로
서울특별시 구로구 신도림동,642,642,0,대림2,84.95,201902,11~20,"69,500",27,2001,신도림로
서울특별시 구로구 신도림동,692,692,0,디큐브시티,84.96,201902,21~28,"95,000",46,2011,경인로
서울특별시 구로구 신도림동,290,290,0,미성,66.03,201901,21~31,"46,000",6,1987,신도림로11가길
서울특별시 구로구 신도림동,695,695,0,신도림 아르디에,18.79,201902,21~28,"22,100",5,2018,경인로66길
서울특별시 구로구 신도림동,435-10,435,10,신도림3차푸르지오,82.8,201902,21~28,"75,000",3,2007,경인로
서울특별시 구로구 신도림동,412-3,412,3,신도림팰러티움,84.94,201902,1~10,"52,800",3,2006,경인로
서울특별시 구로구 신도림동,640,640,0,신성은하수,84.42,201901,21~31,"60,000",5,1997,경인로66길
서울특별시 구로구 신도림동,640,640,0,신성은하수,84.97,201902,21~28,"60,000",5,1997,경인로66길
서울특별시 구로구 오류동,335,335,0,금강,84.96,201902,1~10,"28,000",3,1996,서해안로34가길
서울특별시 구로구 오류동,356,356,0,다청림,15.57,201902,21~28,"10,000",1,2013,서해안로
서울특별시 구로구 오류동,338,338,0,동부골든,105.21,201902,1~10,"41,000",1,1998,고척로
서울특별시 구로구 오류동,338,338,0,동부골든,59.94,201902,21~28,"26,700",3,1998,고척로
서울특별시 구로구 오류동,345,345,0,동선,58.2159,201902,11~20,"35,000",15,2004,경인로
서울특별시 구로구 오류동,34-13,34,13,썬앤빌,14.064,201902,1~10,"7,700",7,2014,경인로19가길
서울특별시 구로구 오류동,Apr-31,31,4,오류동휘버스,83.97,201902,11~20,"31,000",6,2006,고척로18길
서울특별시 구로구 오류동,348,348,0,우림필유,84.99,201901,21~31,"49,800",8,2005,서해안로
서울특별시 구로구 오류동,Jan-46,46,1,이좋은집,36.69,201902,1~10,"18,700",9,2005,경인로20나길
서울특별시 구로구 오류동,51-31,51,31,포스시티,14.29,201902,1~10,"9,750",16,2014,경인로20길
서울특별시 구로구 오류동,51-31,51,31,포스시티,13.69,201902,11~20,"9,700",13,2014,경인로20길
서울특별시 구로구 오류동,06월 01일,6,1,한백고은,84.69,201902,11~20,"26,000",7,2005,고척로
서울특별시 구로구 오류동,341,341,0,한신플러스타운,59.91,201902,21~28,"36,800",10,2002,고척로
서울특별시 구로구 천왕동,281,281,0,천왕연지타운2단지,84.9,201902,1~10,"59,000",16,2014,오리로
서울특별시 구로구 천왕동,281,281,0,천왕연지타운2단지,84.9,201902,11~20,"59,000",5,2014,오리로
서울특별시 구로구 항동,233,233,0,현대홈타운스위트,84.9852,201901,21~31,"48,000",5,2004,연동로13길
서울특별시 구로구 항동,233,233,0,현대홈타운스위트,84.9852,201902,11~20,"45,300",2,2004,연동로13길
서울특별시 금천구 가산동,769,769,0,두산,59.84,201902,1~10,"44,500",11,1998,가산로
서울특별시 금천구 가산동,145-42,145,42,백운한비치(나),66.16,201902,11~20,"23,000",7,2003,남부순환로108길
서울특별시 금천구 독산동,711-2,711,2,금천현대,59.82,201901,21~31,"40,000",6,2002,벚꽃로
서울특별시 금천구 독산동,711-2,711,2,금천현대,59.82,201902,11~20,"38,500",21,2002,벚꽃로
서울특별시 금천구 독산동,1088,1088,0,독산주공14단지,76.51,201902,11~20,"43,700",11,1990,한내로
서울특별시 금천구 독산동,1088,1088,0,독산주공14단지,38.64,201902,21~28,"21,000",1,1990,한내로
서울특별시 금천구 독산동,883-10,883,10,동은4차,85.58,201902,11~20,"32,000",1,2004,문성로3길
서울특별시 금천구 독산동,1132,1132,0,목화101,59.95,201902,1~10,"26,400",9,1996,문성로3길
서울특별시 금천구 독산동,961-13,961,13,목화102,59.96,201902,11~20,"26,400",6,1997,문성로1길
서울특별시 금천구 독산동,992-37,992,37,세진웰빙102,95.5,201902,21~28,"40,000",2,2004,독산로92길
서울특별시 금천구 독산동,1133,1133,0,진도2차,59.95,201902,1~10,"29,500",2,1997,두산로
서울특별시 금천구 독산동,1136,1136,0,진도3차,59.34,201902,11~20,"34,900",5,1999,범안로17길
서울특별시 금천구 독산동,1136,1136,0,진도3차,59.34,201902,11~20,"34,700",1,1999,범안로17길
서울특별시 금천구 독산동,1093-4,1093,4,한신,89.46,201902,11~20,"44,800",3,1991,한내로
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,114.84,201902,1~10,"45,000",18,2004,금하로
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201902,11~20,"38,700",8,2004,금하로
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201902,11~20,"38,500",2,2004,금하로
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,59.34,201902,11~20,"31,000",5,2004,금하로
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201902,11~20,"41,000",9,2004,금하로
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,114.84,201902,11~20,"43,000",7,2004,금하로
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,114.84,201902,21~28,"42,500",5,2004,금하로
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,59.34,201902,21~28,"31,500",18,2004,금하로
서울특별시 금천구 시흥동,1014,1014,0,금광,68.8188,201902,11~20,"37,800",3,2004,탑골로2길
서울특별시 금천구 시흥동,1002-1,1002,1,럭키남서울,41.22,201902,1~10,"28,800",9,1981,시흥대로47길
서울특별시 금천구 시흥동,1002-1,1002,1,럭키남서울,49.75,201902,21~28,"39,000",5,1981,시흥대로47길
서울특별시 금천구 시흥동,1012,1012,0,백운한비치,73.9154,201902,1~10,"37,900",8,2003,탑골로2길
서울특별시 금천구 시흥동,1010,1010,0,벽산,59.94,201902,11~20,"30,500",7,2000,금하로
서울특별시 금천구 시흥동,1010,1010,0,벽산,84.99,201902,21~28,"35,000",3,2000,금하로
서울특별시 금천구 시흥동,1010,1010,0,벽산,59.94,201902,21~28,"30,000",8,2000,금하로
서울특별시 금천구 시흥동,1006,1006,0,벽산3,59.94,201902,21~28,"29,000",12,1998,탑골로
서울특별시 금천구 시흥동,05월 13일,5,13,삼익,84.96,201902,1~10,"37,800",14,1999,독산로50길
서울특별시 금천구 시흥동,806,806,0,시흥동 월드메르디앙,59.89,201902,11~20,"34,000",7,2006,독산로36길
서울특별시 금천구 시흥동,03월 28일,3,28,어울림(3-28),63.79,201902,21~28,"16,000",4,2005,독산로50길
서울특별시 금천구 시흥동,209,209,0,현대(209),82.53,201902,11~20,"31,100",5,1996,금하로23라길
서울특별시 금천구 시흥동,960-6,960,6,힐캐슬,53.01,201901,21~31,"16,500",5,2012,시흥대로12길
서울특별시 노원구 공릉동,753,753,0,길성그랑프리텔아파트,76.4807,201902,1~10,"39,000",3,2003,동일로191가길
서울특별시 노원구 공릉동,670-6,670,6,미라쉘,16.69,201902,11~20,"15,800",17,2018,화랑로
서울특별시 노원구 공릉동,737,737,0,삼익아파트,51.03,201902,21~28,"28,500",12,1995,공릉로46길
서울특별시 노원구 공릉동,493-20,493,20,서경하누리아파트,68.77,201902,1~10,"25,500",2,2005,동일로183길
서울특별시 노원구 공릉동,707,707,0,시영2단지(라이프)아파트,39.6,201902,21~28,"26,000",8,1994,동일로198가길
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,39.6,201902,1~10,"21,700",15,1994,섬밭로
서울특별시 노원구 공릉동,748,748,0,신도1차아파트,81.2768,201902,21~28,"53,000",17,2002,동일로191가길
서울특별시 노원구 공릉동,756,756,0,신성미소지움아파트,84.996,201902,1~10,"46,000",7,2004,공릉로42길
서울특별시 노원구 공릉동,108,108,0,우방아파트,84.881,201902,11~20,"53,300",11,2000,노원로
서울특별시 노원구 공릉동,569-28,569,28,우성아파트(102동),68.51,201902,1~10,"31,500",6,2005,동일로179길
서울특별시 노원구 공릉동,91,91,0,청솔아파트8,84.65,201902,11~20,"53,500",9,2000,노원로1가길
서울특별시 노원구 공릉동,81,81,0,태강아파트,59.38,201902,1~10,"42,000",6,1999,공릉로34길
서울특별시 노원구 공릉동,727,727,0,풍림아파트B,31.32,201902,1~10,"21,800",16,2001,섬밭로
서울특별시 노원구 공릉동,587-8,587,8,하나플러스,84.92,201902,21~28,"38,000",3,2004,동일로178길
서울특별시 노원구 공릉동,683-14,683,14,한일휴니스빌,13.62,201902,1~10,"13,400",9,2013,화랑로
서울특별시 노원구 공릉동,683-14,683,14,한일휴니스빌,12.42,201902,21~28,"14,000",12,2013,화랑로
서울특별시 노원구 공릉동,230,230,0,현대아파트,86,201902,21~28,"44,800",3,1984,공릉로34길
서울특별시 노원구 공릉동,111,111,0,화랑타운아파트,84.65,201902,1~10,"57,000",4,2000,화랑로51길
서울특별시 노원구 공릉동,742,742,0,효성아파트,84.66,201902,1~10,"56,000",1,1995,화랑로
서울특별시 노원구 공릉동,742,742,0,효성아파트,73.18,201902,21~28,"44,650",3,1995,화랑로
서울특별시 노원구 공릉동,106,106,0,효성화운트빌아파트,99.917,201902,1~10,"67,000",12,2000,노원로
서울특별시 노원구 상계동,1270,1270,0,금호타운,84.54,201902,1~10,"37,000",9,1995,한글비석로46나길
서울특별시 노원구 상계동,695,695,0,대림,93.75,201902,1~10,"69,000",9,1988,동일로221길
서울특별시 노원구 상계동,1285,1285,0,동아불암,59.4,201902,1~10,"34,500",19,1999,덕릉로
서울특별시 노원구 상계동,173-1,173,1,벽산,43.35,201902,1~10,"24,800",5,1989,한글비석로
서울특별시 노원구 상계동,173-1,173,1,벽산,75.03,201902,11~20,"37,000",8,1989,한글비석로
서울특별시 노원구 상계동,173-1,173,1,벽산,46.8,201902,11~20,"26,500",6,1989,한글비석로
서울특별시 노원구 상계동,639,639,0,보람1단지,44.33,201902,11~20,"26,200",12,1988,한글비석로
서울특별시 노원구 상계동,639,639,0,보람1단지,54.59,201902,21~28,"35,000",5,1988,한글비석로
서울특별시 노원구 상계동,639,639,0,보람2단지,68.99,201902,1~10,"40,000",11,1988,한글비석로
서울특별시 노원구 상계동,639,639,0,보람2단지,68.99,201902,11~20,"38,000",8,1988,한글비석로
서울특별시 노원구 상계동,1279,1279,0,상계1차중앙하이츠,59.82,201901,21~31,"43,000",9,1997,노원로28길
서울특별시 노원구 상계동,1301,1301,0,상계대림e편한세상,114.34,201901,21~31,"46,800",8,2002,동일로239길
서울특별시 노원구 상계동,765,765,0,상계주공1(고층),59.39,201902,11~20,"38,300",6,1988,덕릉로
서울특별시 노원구 상계동,765,765,0,상계주공1(고층),32.39,201902,11~20,"28,000",6,1988,동일로213길
서울특별시 노원구 상계동,666,666,0,상계주공10(고층),59.28,201902,11~20,"40,000",2,1988,노원로
서울특별시 노원구 상계동,666,666,0,상계주공10(고층),45.9,201902,11~20,"38,000",7,1988,노원로
서울특별시 노원구 상계동,647,647,0,상계주공12(고층),58.01,201902,11~20,"38,500",10,1988,한글비석로
서울특별시 노원구 상계동,637,637,0,상계주공13(고층),45.9,201902,21~28,"25,000",12,1989,한글비석로54길
서울특별시 노원구 상계동,626,626,0,상계주공14(고층),41.3,201902,21~28,"25,000",3,1989,동일로228길
서울특별시 노원구 상계동,626,626,0,상계주공14(저층),62.17,201902,1~10,"36,900",1,1989,동일로228길
서울특별시 노원구 상계동,624,624,0,상계주공16(고층),45.77,201902,11~20,"26,650",12,1988,동일로227길
서울특별시 노원구 상계동,730-2,730,2,상계주공3(고층),59.2,201902,1~10,"49,000",5,1987,동일로215길
서울특별시 노원구 상계동,730-2,730,2,상계주공3(고층),41.3,201902,11~20,"30,000",4,1987,동일로215길
서울특별시 노원구 상계동,730-2,730,2,상계주공3(고층),59.28,201902,21~28,"49,000",12,1987,동일로215길
서울특별시 노원구 상계동,749-5,749,5,상계주공4(고층),32.39,201902,11~20,"23,000",1,1988,동일로214길
서울특별시 노원구 상계동,721,721,0,상계주공5(저층),31.98,201901,21~31,"38,300",2,1987,동일로216길
서울특별시 노원구 상계동,721,721,0,상계주공5(저층),31.98,201902,11~20,"38,500",2,1987,동일로216길
서울특별시 노원구 상계동,721,721,0,상계주공5(저층),31.98,201902,11~20,"38,600",1,1987,동일로216길
서울특별시 노원구 상계동,721,721,0,상계주공5(저층),31.98,201902,11~20,"38,000",4,1987,동일로216길
서울특별시 노원구 상계동,720,720,0,상계주공6(고층),41.3,201902,1~10,"34,000",3,1988,노해로
서울특별시 노원구 상계동,720,720,0,상계주공6(고층),59.39,201902,1~10,"47,400",11,1988,노해로
서울특별시 노원구 상계동,720,720,0,상계주공6(고층),58.01,201902,21~28,"47,500",14,1988,노해로
서울특별시 노원구 상계동,691,691,0,상계주공7(고층),45.9,201902,11~20,"37,500",6,1988,동일로
서울특별시 노원구 상계동,691,691,0,상계주공7(고층),49.94,201902,11~20,"44,500",14,1988,동일로
서울특별시 노원구 상계동,691,691,0,상계주공7(고층),59.39,201902,11~20,"50,000",4,1988,상계로1길
서울특별시 노원구 상계동,691,691,0,상계주공7(고층),49.94,201902,21~28,"53,000",7,1988,동일로
서울특별시 노원구 상계동,670,670,0,상계주공9(고층),58.01,201902,21~28,"39,200",10,1988,노원로
서울특별시 노원구 상계동,1296,1296,0,상록수1단지,53.656,201902,11~20,"29,800",5,2002,동일로239나길
서울특별시 노원구 상계동,1255,1255,0,은빛1단지,59.95,201902,11~20,"38,000",11,1998,동일로245길
서울특별시 노원구 상계동,1256,1256,0,은빛2단지,59.95,201902,1~10,"36,500",10,1998,동일로245가길
서울특별시 노원구 상계동,1256,1256,0,은빛2단지,39.7,201902,11~20,"25,000",6,1998,동일로245가길
서울특별시 노원구 상계동,1256,1256,0,은빛2단지,39.7,201902,21~28,"21,150",1,1998,동일로245가길
서울특별시 노원구 상계동,1276,1276,0,청암2단지,59.96,201902,11~20,"38,200",9,2001,덕릉로94가길
서울특별시 노원구 상계동,1281,1281,0,코오롱,59.94,201902,11~20,"38,000",1,1997,노원로26가길
서울특별시 노원구 상계동,451,451,0,한신2차,84.92,201902,11~20,"41,750",13,1988,한글비석로48길
서울특별시 노원구 상계동,995,995,0,한신4차,84.84,201902,11~20,"36,500",9,1995,동일로230길
서울특별시 노원구 상계동,1309,1309,0,한일유앤아이,84.991,201902,11~20,"54,700",15,2005,노원로28길
서울특별시 노원구 월계동,775,775,0,대우,99.98,201902,1~10,"48,000",17,1998,초안산로5길
서울특별시 노원구 월계동,436,436,0,동신,71.77,201902,1~10,"40,000",5,1983,광운로2나길
서울특별시 노원구 월계동,436,436,0,동신,71.83,201902,21~28,"40,500",3,1983,광운로2나길
서울특별시 노원구 월계동,940,940,0,동원베네스트,59.854,201902,11~20,"37,700",5,2005,월계로53길
서울특별시 노원구 월계동,13,13,0,미성,50.14,201902,21~28,"40,000",2,1986,마들로
서울특별시 노원구 월계동,320-11,320,11,사슴3,49.5,201902,1~10,"33,000",14,1995,월계로55길
서울특별시 노원구 월계동,13,13,0,삼호3,59.22,201902,1~10,"47,000",9,1986,마들로
서울특별시 노원구 월계동,322-1,322,1,성원(사슴4),39.6,201902,11~20,"20,000",3,1995,마들로3길
